id,genres,imdbRating,weighting
5bc69fa215307d54331a0b4a,Comedy*Drama*Romance,7.3,39.3
5bc69fa315307d54331a0b4b,Documentary,7.8,11.8
5bc69fa315307d54331a0b4c,Drama*War,5.4,22.4
5bc69fa515307d54331a0b4d,Comedy*Sport,6.8,18.8
5bc69fa615307d54331a0b4e,Drama,7.8,23.8
5bc69fa815307d54331a0b4f,Drama*Mystery*Thriller,7.4,30.4
5bc69faa15307d54331a0b50,Crime*Horror*Mystery,6.1,17.1
5bc69fab15307d54331a0b51,Drama*Music*Romance,7.2,30.2
5bc69fab15307d54331a0b52,Short*Comedy,7,20.0
5bc69fad15307d54331a0b54,Drama*History*War,7,26.0
5bc69fae15307d54331a0b55,Drama*History,6.3,24.3
5bc69faf15307d54331a0b56,Sci-Fi*Thriller*War,3.1,11.1
5bc69fb015307d54331a0b57,Documentary,6.2,10.2
5bc69fb115307d54331a0b58,Documentary*Biography*Sport,7,14.0
5bc69fb215307d54331a0b59,Animation*Short*Action,7,16.0
5bc69fb315307d54331a0b5a,Biography*Drama*History,7.4,27.4
5bc69fb415307d54331a0b5b,Horror*Thriller*Fantasy,6.3,17.3
5bc69fb515307d54331a0b5c,Drama*Romance*Thriller,6.6,32.6
5bc69fb715307d54331a0b5d,Action*Comedy*Crime,7.2,28.2
5bc69fb815307d54331a0b5e,Comedy*Drama,6.5,33.5
5bc69fb815307d54331a0b5f,Comedy,6.5,17.5
5bc69fb815307d54331a0b60,Action*Adventure*Fantasy,7.6,18.6
5bc69fb915307d54331a0b61,Sci-Fi,8,10.0
5bc69fbb15307d54331a0b62,Crime*Drama*Thriller,6.4,32.4
5bc69fbc15307d54331a0b63,Drama*Thriller,7.5,28.5
5bc69fbd15307d54331a0b64,Drama*History*War,6.1,25.1
5bc69fbe15307d54331a0b65,Adventure*Romance*Sci-Fi,5.9,16.9
5bc69fc015307d54331a0b66,Action*Adventure*Sci-Fi,6.1,17.1
5bc69fc415307d54331a0b68,Documentary,7.4,11.4
5bc69fc415307d54331a0b69,Adventure*Crime*Thriller,6.3,20.3
5bc69fc515307d54331a0b6a,Adventure*Horror*Sci-Fi,6,16.0
5bc69fc615307d54331a0b6b,Biography*Crime*Drama,6.6,29.6
5bc69fc715307d54331a0b6c,Action*Adventure*Drama,6.1,31.1
5bc69fc815307d54331a0b6d,Comedy*Fantasy*Sci-Fi,6.2,21.2
5bc69fc815307d54331a0b6e,Drama,6.6,22.6
5bc69fc915307d54331a0b6f,Action*Horror,3,12.0
5bc69fca15307d54331a0b70,Documentary*Music,7.1,13.1
5bc69fcb15307d54331a0b71,Drama,6,22.0
5bc69fcc15307d54331a0b72,Documentary,7.2,11.2
5bc69fcd15307d54331a0b73,Documentary,8,12.0
5bc69fce15307d54331a0b74,Action*Drama*Thriller,6.5,32.5
5bc69fcf15307d54331a0b75,Adventure*Fantasy,4.8,10.8
5bc69fd015307d54331a0b76,Horror*Sci-Fi,5,11.0
5bc69fd315307d54331a0b77,Drama,6,22.0
5bc69fd415307d54331a0b78,Drama*Romance,7.3,28.3
5bc69fd515307d54331a0b79,Documentary,6.8,10.8
5bc69fd515307d54331a0b7a,Comedy*Western,5.5,17.5
5bc69fd615307d54331a0b7b,Documentary,7.6,11.6
5bc69fd815307d54331a0b7c,Comedy*Drama,6.7,33.7
5bc69fd915307d54331a0b7d,Action*Horror*Sci-Fi,5.6,16.6
5bc69fd915307d54331a0b7e,Comedy,None,16
5bc69fda15307d54331a0b7f,Action*Adventure*Fantasy,6.4,17.4
5bc69fdb15307d54331a0b80,Documentary,7.9,11.9
5bc69fdc15307d54331a0b81,Comedy*Drama*Romance,5.7,37.7
5bc69fdc15307d54331a0b82,Documentary*Biography,7.6,13.6
5bc69fdd15307d54331a0b83,Documentary,5.9,9.9
5bc69fde15307d54331a0b84,Drama*Romance,5.9,26.9
5bc69fe015307d54331a0b85,Comedy*Drama*Romance,6.8,38.8
5bc69fe615307d54331a0b88,Crime*Drama*Mystery,5.3,28.3
5bc69fe715307d54331a0b89,Action*Adventure*Fantasy,5.7,16.7
5bc69fe815307d54331a0b8a,Comedy*Crime,5.1,21.1
5bc69fea15307d54331a0b8b,Action*Biography*Crime,8.2,20.2
5bc69feb15307d54331a0b8c,Horror,6.7,10.7
5bc69fec15307d54331a0b8d,Drama,7.7,23.7
5bc69fed15307d54331a0b8e,Romance*Sci-Fi,5.9,12.9
5bc69fee15307d54331a0b8f,Action*Adventure*Drama,5.8,30.8
5bc69fef15307d54331a0b90,Drama*Mystery*Romance,5.2,28.2
5bc69ff015307d54331a0b91,Drama*Fantasy*Sci-Fi,4.6,24.6
5bc69ff115307d54331a0b92,Action*Comedy*Sci-Fi,5.9,23.9
5bc69ff215307d54331a0b93,Thriller,7.1,12.1
5bc69ff315307d54331a0b94,Drama*Horror*Mystery,5.8,27.8
5bc69ff415307d54331a0b95,Documentary,6.8,10.8
5bc69ff515307d54331a0b96,Comedy,6.7,17.7
5bc69ff615307d54331a0b97,Comedy*Thriller,5.5,21.5
5bc69ff715307d54331a0b98,Action*Thriller,7.6,17.6
5bc69ff815307d54331a0b99,Comedy*Horror,7,22.0
5bc69ffa15307d54331a0b9a,Comedy*Crime*Drama*Thriller,7.2,44.2
5bc69ffb15307d54331a0b9b,Documentary*Adventure*Biography,7.7,17.7
5bc69ffb15307d54331a0b9c,Drama,3.3,19.3
5bc69ffd15307d54331a0b9e,Animation,None,7
5bc6a00015307d54331a0b9f,Documentary,7,11.0
5bc6a00115307d54331a0ba0,Drama*Horror*Sci-Fi,5.3,27.3
5bc6a00215307d54331a0ba1,Sci-Fi,4.6,6.6
5bc6a00315307d54331a0ba2,Animation,3.3,5.3
5bc6a00515307d54331a0ba3,Short*Horror,7.1,13.1
5bc6a00615307d54331a0ba4,Drama*Film-Noir*Thriller,6.5,28.5
5bc6a00715307d54331a0ba5,Action*Comedy*Musical,5.4,22.4
5bc6a00815307d54331a0ba6,Action*Adventure,5.1,14.1
5bc6a00c15307d54331a0ba8,Comedy,5.6,16.6
5bc6a00d15307d54331a0ba9,Fantasy*Horror*Thriller,5.2,16.2
5bc6a00e15307d54331a0baa,Comedy*Family,7.6,20.6
5bc6a01015307d54331a0bab,Drama*Horror*Mystery,5.3,27.3
5bc6a01015307d54331a0bac,Romance*Comedy*Drama,6.1,38.1
5bc6a01115307d54331a0bad,Drama,6.4,22.4
5bc6a01415307d54331a0bae,Comedy*Family,5.1,18.1
5bc6a01715307d54331a0bb1,Animation*Short*Adventure,7.1,15.1
5bc6a01715307d54331a0bb2,Action*Mystery*Thriller,5.5,17.5
5bc6a01815307d54331a0bb3,Adventure*Comedy*Drama*Family*Fantasy,5.6,40.6
5bc6a01915307d54331a0bb4,Action*Adventure*Sci-Fi,5.8,16.8
5bc6a01a15307d54331a0bb5,Documentary,7.6,11.6
5bc6a01b15307d54331a0bb6,None,None,5
5bc6a01c15307d54331a0bb7,Crime*Drama,7.6,28.6
5bc6a01d15307d54331a0bb8,Drama,6.8,22.8
5bc6a01f15307d54331a0bba,Drama,None,21
5bc6a02015307d54331a0bbb,Comedy*Drama*Romance,7.3,39.3
5bc6a02115307d54331a0bbc,Documentary*Biography*Music,8.5,16.5
5bc6a02215307d54331a0bbd,Documentary*History,7.8,13.8
5bc6a02415307d54331a0bbe,Family*Western,6.4,9.4
5bc6a02415307d54331a0bbf,Documentary*Biography*Crime,7.5,18.5
5bc6a02515307d54331a0bc0,Comedy*Drama*Thriller,5.9,37.9
5bc6a02815307d54331a0bc1,Action*Crime*Drama,5.7,31.7
5bc6a02915307d54331a0bc2,Comedy*Drama*Family,4.8,33.8
5bc6a02a15307d54331a0bc3,Documentary,7.5,11.5
5bc6a02a15307d54331a0bc4,Documentary,7,11.0
5bc6a02c15307d54331a0bc5,Adventure*Drama*War,7,28.0
5bc6a02f15307d54331a0bc8,Thriller,5.9,10.9
5bc6a03015307d54331a0bc9,Crime*Drama,6.1,27.1
5bc6a03315307d54331a0bca,Comedy*Romance,6.7,22.7
5bc6a03415307d54331a0bcb,Thriller,4.7,9.7
5bc6a03415307d54331a0bcc,Documentary*Short,6.8,12.8
5bc6a03615307d54331a0bce,Drama*Horror*Mystery,5.2,27.2
5bc6a03715307d54331a0bcf,Drama*Comedy,7.2,34.2
5bc6a03815307d54331a0bd0,Documentary,7.6,11.6
5bc6a03915307d54331a0bd1,Action*Crime*Drama,7,33.0
5bc6a03a15307d54331a0bd2,Drama*Horror*Mystery,5,27.0
5bc6a03b15307d54331a0bd3,Adventure*Drama,7.4,27.4
5bc6a03c15307d54331a0bd4,Adventure*Comedy,6.2,21.2
5bc6a03d15307d54331a0bd5,Action*Adventure*Comedy,6.6,26.6
5bc6a03e15307d54331a0bd6,Documentary,4.9,8.9
5bc6a04015307d54331a0bd7,Family*Fantasy,8.4,12.4
5bc6a04115307d54331a0bd8,Sci-Fi*Thriller,5.2,12.2
5bc6a04215307d54331a0bd9,Biography*Drama*History,7,27.0
5bc6a04315307d54331a0bda,Comedy*Romance,6.2,22.2
5bc6a04415307d54331a0bdb,Documentary*History,7,13.0
5bc6a04515307d54331a0bdc,Sci-Fi,7.1,9.1
5bc6a04615307d54331a0bdd,Comedy*Drama,6.7,33.7
5bc6a04915307d54331a0bde,Crime*Drama*Thriller,5.6,31.6
5bc6a04a15307d54331a0bdf,Comedy*Drama*Music,4.1,33.1
5bc6a04b15307d54331a0be0,Horror*Thriller,5.4,14.4
5bc6a04c15307d54331a0be1,Comedy*Horror*Mystery,5.3,22.3
5bc6a04d15307d54331a0be2,Comedy*Western,7,19.0
5bc6a04d15307d54331a0be3,Documentary*Sport,7.2,12.2
5bc6a04f15307d54331a0be4,Comedy,5.7,16.7
5bc6a05015307d54331a0be5,Horror,5.7,9.7
5bc6a05115307d54331a0be6,Comedy*Romance,6.6,22.6
5bc6a05215307d54331a0be7,Drama*Romance,6.5,27.5
5bc6a05315307d54331a0be8,Action*Drama,6.2,27.2
5bc6a05415307d54331a0be9,Biography*Drama*History,6.1,26.1
5bc6a05515307d54331a0bea,Drama,7.3,23.3
5bc6a05615307d54331a0beb,Documentary*History*War,8.4,15.4
5bc6a05715307d54331a0bec,Drama*Musical,6.4,23.4
5bc6a05715307d54331a0bed,Drama,7,23.0
5bc6a05815307d54331a0bee,Crime*Film-Noir,4.1,10.1
5bc6a05a15307d54331a0bf0,Documentary*Biography*Crime,7.2,18.2
5bc6a05b15307d54331a0bf1,Adventure*Family,5.2,11.2
5bc6a05e15307d54331a0bf4,Comedy*Drama,6.1,33.1
5bc6a05f15307d54331a0bf5,Comedy*Horror,4.9,19.9
5bc6a06115307d54331a0bf6,Short*Comedy*Romance,6.6,24.6
5bc6a06215307d54331a0bf7,Animation,7.1,9.1
5bc6a06315307d54331a0bf8,Drama*Romance,6,27.0
5bc6a06515307d54331a0bf9,Documentary*Music*Romance,6.9,17.9
5bc6a06515307d54331a0bfa,Short,4.8,6.8
5bc6a06615307d54331a0bfb,Drama*Crime,7.3,28.3
5bc6a06715307d54331a0bfc,Comedy*Drama,5.7,32.7
5bc6a06815307d54331a0bfd,Drama,7.3,23.3
5bc6a06915307d54331a0bfe,Action*Comedy*Horror,5,25.0
5bc6a06a15307d54331a0bff,Drama*Sci-Fi*Thriller,8.9,31.9
5bc6a06b15307d54331a0c00,Biography*Comedy*Drama,7.5,36.5
5bc6a06c15307d54331a0c01,Comedy*Romance,5.8,21.8
5bc6a06e15307d54331a0c02,Drama,7.4,23.4
5bc6a06e15307d54331a0c03,Comedy*Fantasy*Horror,6.2,23.2
5bc6a07115307d54331a0c04,Action*Adventure*Fantasy,3.8,14.8
5bc6a07215307d54331a0c05,Documentary*Biography*Drama,7.6,29.6
5bc6a07215307d54331a0c06,Comedy*Drama*Romance,5.2,37.2
5bc6a07415307d54331a0c08,Drama*Thriller,5.7,26.7
5bc6a07415307d54331a0c09,Crime*Drama*Mystery,6,29.0
5bc6a07515307d54331a0c0a,Comedy*Drama*Romance,6.2,38.2
5bc6a07615307d54331a0c0b,None,5.4,5.4
5bc6a07715307d54331a0c0c,Thriller,5.3,10.3
5bc6a07815307d54331a0c0d,Crime*Drama*Thriller,6.2,32.2
5bc6a07915307d54331a0c0e,Drama,6.9,22.9
5bc6a07b15307d54331a0c0f,Crime*Drama,6.2,27.2
5bc6a07c15307d54331a0c10,Horror*Sci-Fi*Thriller,6,17.0
5bc6a07c15307d54331a0c11,Documentary*Biography*History,7.9,15.9
5bc6a07d15307d54331a0c12,Crime*Drama*Thriller,5.2,31.2
5bc6a07e15307d54331a0c13,Adventure*Comedy*Drama,7.3,38.3
5bc6a07f15307d54331a0c15,Short*Comedy*Drama,6.3,35.3
5bc6a08015307d54331a0c16,Short,5.1,7.1
5bc6a08115307d54331a0c17,Animation*Documentary,8.3,14.3
5bc6a08215307d54331a0c18,Comedy*Drama,7.5,34.5
5bc6a08315307d54331a0c19,Comedy*Romance,7.8,23.8
5bc6a08515307d54331a0c1b,Drama*Mystery,8.1,26.1
5bc6a08615307d54331a0c1c,Adventure*Comedy,8.7,23.7
5bc6a08715307d54331a0c1d,Crime*Drama,5.3,26.3
5bc6a08815307d54331a0c1e,Action*Drama*Romance,7,33.0
5bc6a08915307d54331a0c1f,Comedy,6.4,17.4
5bc6a08a15307d54331a0c20,Documentary*Short*Biography,None,13
5bc6a08b15307d54331a0c21,Drama,6.2,22.2
5bc6a08c15307d54331a0c22,Drama*Musical*Romance,5.7,27.7
5bc6a08d15307d54331a0c23,Drama,5.3,21.3
5bc6a08e15307d54331a0c24,Short*War,7.3,10.3
5bc6a08e15307d54331a0c25,Drama*Thriller,5.5,26.5
5bc6a08f15307d54331a0c26,Documentary,8.4,12.4
5bc6a09015307d54331a0c27,Documentary*Short,4.6,10.6
5bc6a09115307d54331a0c28,Documentary,7.3,11.3
5bc6a09215307d54331a0c29,Action*Adventure*Thriller,6.5,20.5
5bc6a09315307d54331a0c2a,Drama*Sport,6.5,23.5
5bc6a09515307d54331a0c2c,Biography*Drama,7.8,25.8
5bc6a09615307d54331a0c2d,None,None,5
5bc6a09715307d54331a0c2e,Drama,7.2,23.2
5bc6a09815307d54331a0c2f,Drama,7.4,23.4
5bc6a09915307d54331a0c30,Drama*Mystery,7.8,25.8
5bc6a09a15307d54331a0c31,Action*Adventure*Comedy,6.8,26.8
5bc6a09b15307d54331a0c32,Action*Adventure*Drama,6.1,31.1
5bc6a09c15307d54331a0c34,Drama*Family,4.2,22.2
5bc6a09d15307d54331a0c35,Drama,5.3,21.3
5bc6a09f15307d54331a0c37,Drama*Romance,6.9,27.9
5bc6a09f15307d54331a0c38,Drama*Mystery*Sci-Fi,6.6,26.6
5bc6a0a015307d54331a0c39,Crime*Drama*Film-Noir,6.9,28.9
5bc6a0a215307d54331a0c3b,Drama,7,23.0
5bc6a0a315307d54331a0c3c,Crime*Drama*Thriller,8,34.0
5bc6a0a515307d54331a0c3e,Horror*Mystery*Thriller,5,16.0
5bc6a0a715307d54331a0c3f,Action*Adventure*Comedy,6.3,26.3
5bc6a0a815307d54331a0c40,Biography*Drama*Music,7.2,27.2
5bc6a0a915307d54331a0c41,Animation*Adventure*Comedy,6.7,23.7
5bc6a0aa15307d54331a0c42,Biography,6.7,8.7
5bc6a0ac15307d54331a0c43,Comedy*Drama,5.7,32.7
5bc6a0ad15307d54331a0c44,Adventure*Mystery*Sci-Fi,7,15.0
5bc6a0ad15307d54331a0c45,Horror*Mystery*Thriller,5.8,16.8
5bc6a0ae15307d54331a0c46,Documentary,6.5,10.5
5bc6a0af15307d54331a0c47,Drama*Family,6.3,24.3
5bc6a0b115307d54331a0c49,Comedy*Drama,5.9,32.9
5bc6a0b115307d54331a0c4a,Drama*Romance,7,28.0
5bc6a0b215307d54331a0c4b,Crime*Mystery*Romance,5.9,17.9
5bc6a0b315307d54331a0c4c,Crime*Drama*Film-Noir,7.2,29.2
5bc6a0b415307d54331a0c4d,Drama*Thriller,6.6,27.6
5bc6a0b515307d54331a0c4e,Documentary,5.8,9.8
5bc6a0b615307d54331a0c4f,Short*Drama*Romance,5.1,28.1
5bc6a0b715307d54331a0c50,Comedy*Drama,6.6,33.6
5bc6a0b815307d54331a0c51,Drama,6.4,22.4
5bc6a0b915307d54331a0c52,Comedy*Crime*Music,7.3,25.3
5bc6a0ba15307d54331a0c53,Drama,6.9,22.9
5bc6a0bb15307d54331a0c54,Crime*Drama,6.3,27.3
5bc6a0bc15307d54331a0c55,Game-Show*Reality-TV,5.3,7.3
5bc6a0bd15307d54331a0c56,Short,6.8,8.8
5bc6a0bd15307d54331a0c57,Comedy*Romance,5.6,21.6
5bc6a0be15307d54331a0c58,Drama,7.1,23.1
5bc6a0bf15307d54331a0c59,Crime*Drama*Romance,6.7,32.7
5bc6a0c015307d54331a0c5a,Adventure*Comedy*Drama,7.8,38.8
5bc6a0c115307d54331a0c5b,Biography*Drama*War,5.8,24.8
5bc6a0c215307d54331a0c5c,Crime*Drama*History,5.7,28.7
5bc6a0c315307d54331a0c5d,Mystery*Thriller,8.2,15.2
5bc6a0c415307d54331a0c5e,Short,6.9,8.9
5bc6a0c515307d54331a0c5f,Animation*Action*Sci-Fi,7.1,16.1
5bc6a0c615307d54331a0c60,Drama,7.4,23.4
5bc6a0c615307d54331a0c61,Biography*Drama,6.8,24.8
5bc6a0c815307d54331a0c62,Drama*Horror*Mystery,7.3,29.3
5bc6a0c915307d54331a0c63,Action*Crime*Drama,7,33.0
5bc6a0ca15307d54331a0c64,Drama*Horror*Thriller,4.9,29.9
5bc6a0cb15307d54331a0c65,Action*Crime*Thriller,5.2,20.2
5bc6a0cc15307d54331a0c66,Action*Drama*War,5.6,27.6
5bc6a0cd15307d54331a0c67,Horror,4.8,8.8
5bc6a0ce15307d54331a0c68,Animation*Action*Adventure,7,18.0
5bc6a0cf15307d54331a0c69,Short,7.5,9.5
5bc6a0d115307d54331a0c6a,Drama,6.6,22.6
5bc6a0d315307d54331a0c6b,Documentary*Comedy,5.3,20.3
5bc6a0d415307d54331a0c6c,Drama*Romance*War,8,30.0
5bc6a0d515307d54331a0c6d,None,None,5
5bc6a0d615307d54331a0c6e,Short*Horror,7.1,13.1
5bc6a0d715307d54331a0c6f,Documentary,6.2,10.2
5bc6a0d815307d54331a0c70,Documentary*Comedy,6.9,21.9
5bc6a0d915307d54331a0c71,Crime*Drama*Film-Noir,6.7,28.7
5bc6a0db15307d54331a0c72,Comedy*Romance,5.7,21.7
5bc6a0dc15307d54331a0c74,Fantasy*Horror*Romance,5,16.0
5bc6a0dd15307d54331a0c75,Action*Drama*Thriller,6.7,32.7
5bc6a0de15307d54331a0c76,Drama*Fantasy,5,23.0
5bc6a0de15307d54331a0c77,Action*Crime*Drama,4.4,30.4
5bc6a0df15307d54331a0c78,Comedy*Drama,5.9,32.9
5bc6a0e015307d54331a0c79,Documentary,7.2,11.2
5bc6a0e015307d54331a0c7a,Drama,6.6,22.6
5bc6a0e015307d54331a0c7b,Comedy*Drama*Romance,7,39.0
5bc6a0e115307d54331a0c7c,Animation*Adventure*Comedy,6.9,23.9
5bc6a0e315307d54331a0c7d,Horror,3,7.0
5bc6a0e315307d54331a0c7e,Musical*Romance*Comedy,5.9,22.9
5bc6a0e415307d54331a0c7f,Crime*Drama*Film-Noir,6.9,28.9
5bc6a0e415307d54331a0c80,Short,7.1,9.1
5bc6a0e615307d54331a0c81,Short*Fantasy*Horror,7.1,15.1
5bc6a0e715307d54331a0c82,Action*Adventure*Western,6.6,16.6
5bc6a0e815307d54331a0c83,Comedy*Drama,6.7,33.7
5bc6a0e915307d54331a0c84,Short*Drama*Music,None,25
5bc6a0ea15307d54331a0c85,Animation*Action*Adventure,7,18.0
5bc6a0eb15307d54331a0c86,Animation*Action*Adventure,7,18.0
5bc6a0ec15307d54331a0c87,Animation*Action*Drama,7.2,30.2
5bc6a0ed15307d54331a0c88,Animation*Horror*Sci-Fi,5.5,13.5
5bc6a0ee15307d54331a0c89,Action*Horror*Animation,7.4,18.4
5bc6a0ef15307d54331a0c8a,None,3.2,3.2
5bc6a0f015307d54331a0c8b,Horror*Sci-Fi*Thriller,3.7,14.7
5bc6a0f215307d54331a0c8c,Animation*Action*Adventure,6.9,17.9
5bc6a0f315307d54331a0c8d,Animation*Adventure*Comedy,7.1,24.1
5bc6a0f415307d54331a0c8e,Animation*Family*Fantasy,6.1,12.1
5bc6a0f515307d54331a0c8f,Drama,8.2,24.2
5bc6a0f615307d54331a0c90,Drama*Fantasy*Romance,7.8,30.8
5bc6a0f615307d54331a0c91,Drama*Thriller,3.8,24.8
5bc6a0f715307d54331a0c92,Animation*Action*Adventure,7.1,18.1
5bc6a0f915307d54331a0c94,Drama*History*Romance,5.4,28.4
5bc6a0f915307d54331a0c95,Comedy*Drama*Romance,5.7,37.7
5bc6a0fa15307d54331a0c96,Comedy*Music*Romance,6.3,24.3
5bc6a0fc15307d54331a0c98,Action*Fantasy*Horror,5.9,16.9
5bc6a0fd15307d54331a0c99,Biography*Crime*Drama,5.3,28.3
5bc6a0fe15307d54331a0c9a,Action*Drama*Sport,6.1,28.1
5bc6a0ff15307d54331a0c9b,Documentary,7.6,11.6
5bc6a10015307d54331a0c9c,Crime*Thriller,5.9,15.9
5bc6a10115307d54331a0c9d,Drama,5.6,21.6
5bc6a10115307d54331a0c9e,Drama,6.2,22.2
5bc6a10215307d54331a0c9f,Adventure*Romance,6.5,15.5
5bc6a10315307d54331a0ca1,Comedy,5,16.0
5bc6a10415307d54331a0ca2,Crime*Drama*Romance,8,34.0
5bc6a10615307d54331a0ca4,Documentary*History*Music,7.8,15.8
5bc6a10715307d54331a0ca5,Drama*History*War,6.6,25.6
5bc6a10815307d54331a0ca6,Action*Adventure*Comedy,6.7,26.7
5bc6a10c15307d54331a0ca8,Adventure*Comedy*Drama*Romance*Sci-Fi,6.7,44.7
5bc6a10d15307d54331a0ca9,Animation*Short*Comedy,8.4,23.4
5bc6a10d15307d54331a0caa,Animation*Short*Adventure,7.7,15.7
5bc6a10e15307d54331a0cab,Crime*Horror*Sci-Fi,8.2,19.2
5bc6a10f15307d54331a0cac,Animation*Short*Comedy*Family*Musical,7,25.0
5bc6a11015307d54331a0cad,Animation*Short*Comedy,7.8,22.8
5bc6a11115307d54331a0cae,Documentary,7.9,11.9
5bc6a11115307d54331a0caf,Horror*Thriller,6,15.0
5bc6a11215307d54331a0cb0,Comedy*Fantasy,6.9,19.9
5bc6a11315307d54331a0cb1,Comedy*Drama*Romance,6.7,38.7
5bc6a11415307d54331a0cb2,Animation*Short*Family,6.6,12.6
5bc6a11515307d54331a0cb3,Comedy*Drama,6.1,33.1
5bc6a11615307d54331a0cb4,Documentary,7.2,11.2
5bc6a11615307d54331a0cb5,Animation*Action*Fantasy,7.2,16.2
5bc6a11715307d54331a0cb6,Adventure*Drama,6.5,26.5
5bc6a11715307d54331a0cb7,Animation*Action*Sci-Fi,7.3,16.3
5bc6a11815307d54331a0cb8,Horror*Sci-Fi,5.4,11.4
5bc6a11815307d54331a0cb9,Comedy*Drama,6.2,33.2
5bc6a11915307d54331a0cba,Documentary*Short,6.4,12.4
5bc6a11915307d54331a0cbb,Comedy*Drama*Romance,5.8,37.8
5bc6a11a15307d54331a0cbc,Animation*Short*Family,7.9,13.9
5bc6a11a15307d54331a0cbd,Action*Drama*Fantasy,5.2,28.2
5bc6a11b15307d54331a0cbe,Comedy*Drama*Fantasy,6.1,35.1
5bc6a11b15307d54331a0cbf,Comedy*Drama,5.2,32.2
5bc6a11c15307d54331a0cc1,Adventure*Drama*Romance,6.1,31.1
5bc6a11d15307d54331a0cc2,Drama*Thriller,6.2,27.2
5bc6a11d15307d54331a0cc3,Drama*Fantasy*Mystery,6.2,26.2
5bc6a11e15307d54331a0cc4,Documentary*Biography*History,7,15.0
5bc6a11e15307d54331a0cc5,Comedy*Musical,6,18.0
5bc6a11f15307d54331a0cc6,Animation*Action*Sci-Fi,7.3,16.3
5bc6a11f15307d54331a0cc7,Comedy,5.3,16.3
5bc6a11f15307d54331a0cc8,Horror,5.4,9.4
5bc6a12015307d54331a0cc9,Animation*Action*Sci-Fi,7.5,16.5
5bc6a12015307d54331a0cca,Documentary,7,11.0
5bc6a12015307d54331a0ccb,Horror,5.2,9.2
5bc6a12115307d54331a0ccd,Documentary,7.1,11.1
5bc6a12215307d54331a0cce,Action*Crime*Drama*Thriller,6.3,37.3
5bc6a12215307d54331a0ccf,Drama*History,6.9,24.9
5bc6a12315307d54331a0cd0,Action*Adventure*Sci-Fi,7,18.0
5bc6a12315307d54331a0cd1,Documentary*Music,6.6,12.6
5bc6a12415307d54331a0cd2,Drama,8.3,24.3
5bc6a12515307d54331a0cd3,Action*Sci-Fi,6.4,13.4
5bc6a12515307d54331a0cd4,Animation*Action*Fantasy,7.3,16.3
5bc6a12615307d54331a0cd5,Documentary*Adventure*Drama,6.5,30.5
5bc6a12615307d54331a0cd6,Documentary,7.9,11.9
5bc6a12615307d54331a0cd7,Horror*Mystery*Thriller,7,18.0
5bc6a12715307d54331a0cd9,Thriller,6.1,11.1
5bc6a12915307d54331a0cdb,Drama*Fantasy*Romance,6.7,29.7
5bc6a12a15307d54331a0cdc,Horror,4.6,8.6
5bc6a12a15307d54331a0cdd,Adventure*Drama*History,6.4,28.4
5bc6a12b15307d54331a0cdf,Short,6.2,8.2
5bc6a12b15307d54331a0ce0,Animation*Adventure*Comedy,6.6,23.6
5bc6a12c15307d54331a0ce2,Adventure*Drama*Fantasy,7.3,29.3
5bc6a12d15307d54331a0ce3,Comedy*Crime*Family,7.3,25.3
5bc6a12e15307d54331a0ce5,Drama,7.1,23.1
5bc6a12f15307d54331a0ce6,Documentary,7.8,11.8
5bc6a12f15307d54331a0ce7,Comedy*Sci-Fi,5.3,18.3
5bc6a12f15307d54331a0ce8,Documentary,7.5,11.5
5bc6a13015307d54331a0ce9,Comedy*Drama,7.1,34.1
5bc6a13015307d54331a0cea,Comedy*Romance,5.8,21.8
5bc6a13115307d54331a0ceb,Comedy*Horror,5.3,20.3
5bc6a13215307d54331a0cec,Drama,7.2,23.2
5bc6a13215307d54331a0ced,Documentary*Musical,7.6,12.6
5bc6a13415307d54331a0cee,Comedy*Western,4.2,16.2
5bc6a13415307d54331a0cef,Adventure*Drama*Romance,6.7,31.7
5bc6a13415307d54331a0cf0,Action*Adventure*Drama,2.6,27.6
5bc6a13515307d54331a0cf2,Documentary*Adventure,6.9,14.9
5bc6a13615307d54331a0cf3,Animation*Adventure*Family,6.2,14.2
5bc6a13615307d54331a0cf4,Documentary,7.3,11.3
5bc6a13715307d54331a0cf5,Drama*Thriller,5.3,26.3
5bc6a13715307d54331a0cf6,Documentary*Comedy*Drama,8.3,39.3
5bc6a13815307d54331a0cf7,Sci-Fi,7.6,9.6
5bc6a13815307d54331a0cf8,Drama,6.6,22.6
5bc6a13915307d54331a0cf9,Adventure*Comedy*Romance,6.3,26.3
5bc6a13a15307d54331a0cfb,Crime*Drama*Thriller,5.7,31.7
5bc6a13a15307d54331a0cfc,Documentary*History,7.8,13.8
5bc6a13b15307d54331a0cfd,Comedy,4.7,15.7
5bc6a13b15307d54331a0cfe,Drama*Family,6.7,24.7
5bc6a13c15307d54331a0cff,Comedy,5.8,16.8
5bc6a13c15307d54331a0d00,Action*Adventure*Family,6.8,17.8
5bc6a13c15307d54331a0d01,Documentary,7.3,11.3
5bc6a13d15307d54331a0d02,Comedy,6.7,17.7
5bc6a13d15307d54331a0d03,Action*Adventure*Drama,3.7,28.7
5bc6a13d15307d54331a0d04,Short,6.5,8.5
5bc6a13f15307d54331a0d06,Documentary*History,6.3,12.3
5bc6a13f15307d54331a0d07,Animation*Short*Family,6.4,12.4
5bc6a14015307d54331a0d08,Documentary,6.5,10.5
